"av_wages_year_prev";"av_wages_year";"av_wages_quarter";"calculation_type";"calculation_code";"industry";"industry_code";"average_wages_growth";"average_wages_value_prev";"average_wages_value";"category_code";"category_name";"price";"price_year_prev";"price_year";"price_quarter";"price_growth";"price_growth_unit";"czechia_price_value_prev";"czechia_price_value";"amount_of_food_per_av_wages_prev";"amount_of_food_per_av_wages";"price_than_average_wages_growth"
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;118101;Cukr krystalový; Kè / 1 kg;2009;2010;2;-4.3;%;19.53;18.69;1068.0;1158.0;8.43
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;117401;Konzumní brambory; Kè / 1 kg;2009;2010;2;17.68;%;12.5;14.71;1668.0;1471.0;-11.81
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;117106;Mrkev; Kè / 1 kg;2009;2010;2;-26.03;%;24.36;18.02;856.0;1201.0;40.3
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;117103;Papriky; Kè / 1 kg;2009;2010;2;25.83;%;61.4;77.26;339.0;280.0;-17.4
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2009;2010;2;0.42;%;43.24;43.42;482.0;498.0;3.32
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;116104;Jablka konzumní; Kè / 1 kg;2009;2010;2;-11.01;%;27.71;24.66;752.0;877.0;16.62
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;116103;Banány žluté; Kè / 1 kg;2009;2010;2;-16.09;%;35.11;29.46;594.0;734.0;23.57
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;116101;Pomeranèe; Kè / 1 kg;2009;2010;2;-8.96;%;31.26;28.46;667.0;760.0;13.94
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2009;2010;2;-7.74;%;86.85;80.13;240.0;270.0;12.5
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;115101;Máslo; Kè / 1 kg;2009;2010;2;19.02;%;91.39;108.77;228.0;199.0;-12.72
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;114701;Vejce slepièí èerstvá; Kè / 10 ks;2009;2010;2;2.86;%;26.19;26.94;796.0;803.0;0.88
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;114501;Eidamská cihla; Kè / 1 kg;2009;2010;2;6.58;%;110.85;118.14;188.0;183.0;-2.66
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;114401;Jogurt bílý netuèný; Kè / 150 g;2009;2010;2;-0.64;%;6.22;6.18;3353.0;3502.0;4.44
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;114201;Mléko polotuèné pasterované; Kè / 1 l;2009;2010;2;-1.96;%;15.84;15.53;1316.0;1393.0;5.85
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;112704;Šunkový salám; Kè / 1 kg;2009;2010;2;-1.36;%;119.22;117.6;174.0;184.0;5.75
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;112401;Kuøata kuchaná celá; Kè / 1 kg;2009;2010;2;-3.21;%;58.03;56.17;359.0;385.0;7.24
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;112201;Vepøová peèenì s kostí; Kè / 1 kg;2009;2010;2;-6.02;%;105.67;99.31;197.0;217.0;10.15
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2009;2010;2;-2.02;%;179.91;176.28;115.0;122.0;6.09
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;111602;Tìstoviny vajeèné; Kè / 1 kg;2009;2010;2;0.03;%;31.41;31.42;664.0;688.0;3.61
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;111303;Peèivo pšenièné bílé; Kè / 1 kg;2009;2010;2;-21.49;%;41.88;32.88;498.0;658.0;32.13
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;111301;Chléb konzumní kmínový; Kè / 1 kg;2009;2010;2;-6.27;%;19.79;18.55;1054.0;1166.0;10.63
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;111201;Pšenièná mouka hladká; Kè / 1 kg;2009;2010;2;-15.8;%;10.19;8.58;2047.0;2522.0;23.2
2009;2010;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.77;20860;21647;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2009;2010;2;-4.86;%;36.39;34.62;573.0;625.0;9.08
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2009;2010;3;7.41;%;9.18;9.86;2325.0;2226.0;-4.26
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2009;2010;3;-5.03;%;8.35;7.93;2556.0;2767.0;8.26
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;118101;Cukr krystalový; Kè / 1 kg;2009;2010;3;-10.88;%;20.04;17.86;1065.0;1228.0;15.31
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;117401;Konzumní brambory; Kè / 1 kg;2009;2010;3;45.8;%;9.65;14.07;2211.0;1559.0;-29.49
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;117106;Mrkev; Kè / 1 kg;2009;2010;3;6.76;%;13.76;14.69;1551.0;1494.0;-3.68
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;117103;Papriky; Kè / 1 kg;2009;2010;3;30.44;%;38.31;49.97;557.0;439.0;-21.18
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2009;2010;3;46.26;%;24.06;35.19;887.0;623.0;-29.76
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;116104;Jablka konzumní; Kè / 1 kg;2009;2010;3;-1.65;%;27.3;26.85;781.0;817.0;4.61
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;116103;Banány žluté; Kè / 1 kg;2009;2010;3;0.52;%;27.0;27.14;790.0;808.0;2.28
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;116101;Pomeranèe; Kè / 1 kg;2009;2010;3;22.82;%;29.75;36.54;717.0;600.0;-16.32
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2009;2010;3;-3.16;%;83.15;80.52;256.0;272.0;6.25
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;115101;Máslo; Kè / 1 kg;2009;2010;3;34.31;%;92.71;124.52;230.0;176.0;-23.48
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;114701;Vejce slepièí èerstvá; Kè / 10 ks;2009;2010;3;-10.43;%;25.22;22.59;846.0;971.0;14.78
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;114501;Eidamská cihla; Kè / 1 kg;2009;2010;3;15.09;%;107.19;123.36;199.0;177.0;-11.06
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;114401;Jogurt bílý netuèný; Kè / 150 g;2009;2010;3;6.05;%;5.95;6.31;3587.0;3478.0;-3.04
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;114201;Mléko polotuèné pasterované; Kè / 1 l;2009;2010;3;10.32;%;15.02;16.57;1421.0;1324.0;-6.83
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;112704;Šunkový salám; Kè / 1 kg;2009;2010;3;0.09;%;116.39;116.5;183.0;188.0;2.73
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;112401;Kuøata kuchaná celá; Kè / 1 kg;2009;2010;3;-0.87;%;57.54;57.04;370.0;384.0;3.78
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;112201;Vepøová peèenì s kostí; Kè / 1 kg;2009;2010;3;-6.59;%;107.79;100.69;198.0;217.0;9.6
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2009;2010;3;-1.61;%;178.73;175.85;119.0;124.0;4.2
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;111602;Tìstoviny vajeèné; Kè / 1 kg;2009;2010;3;4.21;%;30.67;31.96;695.0;686.0;-1.29
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;111303;Peèivo pšenièné bílé; Kè / 1 kg;2009;2010;3;0.0;%;32.72;32.72;652.0;670.0;2.76
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;111301;Chléb konzumní kmínový; Kè / 1 kg;2009;2010;3;-4.68;%;18.58;17.71;1148.0;1239.0;7.93
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;111201;Pšenièná mouka hladká; Kè / 1 kg;2009;2010;3;-12.46;%;9.47;8.29;2253.0;2647.0;17.49
2009;2010;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;2.83;21345;21949;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2009;2010;3;-6.71;%;36.06;33.64;591.0;652.0;10.32
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;2000001;Kapr živý; Kè / 1 kg;2009;2010;4;2.9;%;82.0;84.38;277.0;279.0;0.72
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2009;2010;4;7.83;%;9.2;9.92;2475.0;2375.0;-4.04
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2009;2010;4;-2.71;%;8.11;7.89;2808.0;2986.0;6.34
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;118101;Cukr krystalový; Kè / 1 kg;2009;2010;4;-7.5;%;19.2;17.76;1186.0;1326.0;11.8
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;117401;Konzumní brambory; Kè / 1 kg;2009;2010;4;57.61;%;8.94;14.09;2547.0;1672.0;-34.35
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;117106;Mrkev; Kè / 1 kg;2009;2010;4;22.73;%;11.66;14.31;1953.0;1646.0;-15.72
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;117103;Papriky; Kè / 1 kg;2009;2010;4;24.06;%;40.77;50.58;558.0;465.0;-16.67
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2009;2010;4;42.71;%;31.05;44.31;733.0;531.0;-27.56
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;116104;Jablka konzumní; Kè / 1 kg;2009;2010;4;17.42;%;22.27;26.15;1022.0;900.0;-11.94
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;116103;Banány žluté; Kè / 1 kg;2009;2010;4;-4.88;%;26.03;24.76;874.0;951.0;8.81
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;116101;Pomeranèe; Kè / 1 kg;2009;2010;4;7.28;%;29.93;32.11;760.0;733.0;-3.55
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2009;2010;4;3.31;%;79.49;82.12;286.0;286.0;0.0
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;115101;Máslo; Kè / 1 kg;2009;2010;4;26.58;%;105.86;134.0;215.0;175.0;-18.6
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;114701;Vejce slepièí èerstvá; Kè / 10 ks;2009;2010;4;-15.26;%;26.08;22.1;873.0;1066.0;22.11
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;114501;Eidamská cihla; Kè / 1 kg;2009;2010;4;12.28;%;110.0;123.51;207.0;190.0;-8.21
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;114401;Jogurt bílý netuèný; Kè / 150 g;2009;2010;4;9.76;%;5.84;6.41;3899.0;3675.0;-5.75
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;114201;Mléko polotuèné pasterované; Kè / 1 l;2009;2010;4;8.95;%;15.3;16.67;1488.0;1413.0;-5.04
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;112704;Šunkový salám; Kè / 1 kg;2009;2010;4;-0.44;%;117.05;116.54;194.0;202.0;4.12
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;112401;Kuøata kuchaná celá; Kè / 1 kg;2009;2010;4;2.95;%;56.94;58.62;399.0;401.0;0.5
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;112201;Vepøová peèenì s kostí; Kè / 1 kg;2009;2010;4;-4.69;%;104.75;99.84;217.0;235.0;8.29
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2009;2010;4;-2.02;%;178.4;174.8;127.0;134.0;5.51
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;111602;Tìstoviny vajeèné; Kè / 1 kg;2009;2010;4;8.13;%;30.63;33.12;743.0;711.0;-4.31
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;111303;Peèivo pšenièné bílé; Kè / 1 kg;2009;2010;4;3.03;%;33.71;34.73;675.0;678.0;0.44
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;111301;Chléb konzumní kmínový; Kè / 1 kg;2009;2010;4;0.27;%;18.59;18.64;1225.0;1264.0;3.18
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;111201;Pšenièná mouka hladká; Kè / 1 kg;2009;2010;4;6.02;%;9.13;9.68;2494.0;2433.0;-2.45
2009;2010;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.46;22773;23561;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2009;2010;4;-7.67;%;34.69;32.03;656.0;735.0;12.04
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2010;2011;1;2.11;%;9.97;10.18;2104.0;2128.0;1.14
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2010;2011;1;-1.94;%;8.23;8.07;2549.0;2685.0;5.34
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;118101;Cukr krystalový; Kè / 1 kg;2010;2011;1;-0.27;%;18.61;18.56;1127.0;1167.0;3.55
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;117401;Konzumní brambory; Kè / 1 kg;2010;2011;1;61.39;%;10.49;16.93;2000.0;1279.0;-36.05
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;117106;Mrkev; Kè / 1 kg;2010;2011;1;22.02;%;15.71;19.17;1335.0;1130.0;-15.36
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;117103;Papriky; Kè / 1 kg;2010;2011;1;2.64;%;64.44;66.14;325.0;327.0;0.62
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2010;2011;1;-15.43;%;45.1;38.14;465.0;568.0;22.15
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;116104;Jablka konzumní; Kè / 1 kg;2010;2011;1;19.87;%;23.85;28.59;879.0;757.0;-13.88
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;116103;Banány žluté; Kè / 1 kg;2010;2011;1;14.76;%;27.91;32.03;751.0;676.0;-9.99
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;116101;Pomeranèe; Kè / 1 kg;2010;2011;1;-4.77;%;26.6;25.33;788.0;855.0;8.5
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2010;2011;1;8.13;%;79.22;85.66;264.0;252.0;-4.55
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;115101;Máslo; Kè / 1 kg;2010;2011;1;22.15;%;109.9;134.24;190.0;161.0;-15.26
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;114701;Vejce slepièí èerstvá; Kè / 10 ks;2010;2011;1;-21.52;%;28.02;21.99;748.0;985.0;31.68
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;114501;Eidamská cihla; Kè / 1 kg;2010;2011;1;3.48;%;115.96;119.99;180.0;180.0;0.0
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;114401;Jogurt bílý netuèný; Kè / 150 g;2010;2011;1;3.41;%;6.16;6.37;3406.0;3401.0;-0.15
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;114201;Mléko polotuèné pasterované; Kè / 1 l;2010;2011;1;9.18;%;15.57;17.0;1347.0;1274.0;-5.42
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;112704;Šunkový salám; Kè / 1 kg;2010;2011;1;-1.71;%;117.14;115.14;179.0;188.0;5.03
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;112401;Kuøata kuchaná celá; Kè / 1 kg;2010;2011;1;1.94;%;56.09;57.18;374.0;378.0;1.07
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;112201;Vepøová peèenì s kostí; Kè / 1 kg;2010;2011;1;-3.53;%;102.02;98.42;205.0;220.0;7.32
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2010;2011;1;0.78;%;177.41;178.8;118.0;121.0;2.54
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;111602;Tìstoviny vajeèné; Kè / 1 kg;2010;2011;1;10.04;%;31.46;34.62;667.0;625.0;-6.3
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;111303;Peèivo pšenièné bílé; Kè / 1 kg;2010;2011;1;11.1;%;33.87;37.63;619.0;575.0;-7.11
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;111301;Chléb konzumní kmínový; Kè / 1 kg;2010;2011;1;3.12;%;18.6;19.18;1128.0;1129.0;0.09
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;111201;Pšenièná mouka hladká; Kè / 1 kg;2010;2011;1;29.07;%;8.6;11.1;2440.0;1952.0;-20.0
2010;2011;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.26;20986;21670;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2010;2011;1;-7.1;%;35.06;32.57;598.0;665.0;11.2
2010;2011;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.72;21647;22452;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2010;2011;2;2.34;%;9.82;10.05;2204.0;2234.0;1.36
2010;2011;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.72;21647;22452;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2010;2011;2;-2.12;%;8.03;7.86;2695.0;2856.0;5.97
2010;2011;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.72;21647;22452;118101;Cukr krystalový; Kè / 1 kg;2010;2011;2;24.13;%;18.69;23.2;1158.0;967.0;-16.49
2010;2011;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";G;3.72;21647;22452;117401;Konzumní brambory; Kè / 1 kg;2010;2011;2;20.26;%;14.71;17.69;1471.0;1269.0;-13.73
